#,Calculator,Iter,CheckName,Type,Inputs,Expected,Tolerance
306,VSWRConverter,35,VSWR[35] γ,numeric,vswr=12.4837,0.851673,±0.3%
307,VSWRConverter,35,VSWR[35] RL,numeric,vswr=12.4837,1.39454,±2.0%
308,VSWRConverter,35,VSWR[35] ML,numeric,vswr=12.4837,5.61215,±1.0%
309,VSWRConverter,36,VSWR[36] γ,numeric,vswr=21.6833,0.91183,±0.3%
310,VSWRConverter,36,VSWR[36] RL,numeric,vswr=21.6833,0.801727,±2.0%
311,VSWRConverter,36,VSWR[36] ML,numeric,vswr=21.6833,7.73228,±1.0%
312,VSWRConverter,37,VSWR[37] γ,numeric,vswr=19.8408,0.904035,±0.3%
313,VSWRConverter,37,VSWR[37] RL,numeric,vswr=19.8408,0.8763,±2.0%
314,VSWRConverter,37,VSWR[37] ML,numeric,vswr=19.8408,7.3821,±1.0%
315,VSWRConverter,38,VSWR[38] γ,numeric,vswr=7.78127,0.772243,±0.3%
316,VSWRConverter,38,VSWR[38] RL,numeric,vswr=7.78127,2.24492,±2.0%
317,VSWRConverter,38,VSWR[38] ML,numeric,vswr=7.78127,3.94004,±1.0%
318,VSWRConverter,39,VSWR[39] γ,numeric,vswr=35.4175,0.945081,±0.3%
319,VSWRConverter,39,VSWR[39] RL,numeric,vswr=35.4175,0.490616,±2.0%
320,VSWRConverter,39,VSWR[39] ML,numeric,vswr=35.4175,9.71342,±1.0%
321,VSWRConverter,40,VSWR[40] γ,numeric,vswr=39.5028,0.950621,±0.3%
322,VSWRConverter,40,VSWR[40] RL,numeric,vswr=39.5028,0.439855,±2.0%
323,VSWRConverter,40,VSWR[40] ML,numeric,vswr=39.5028,10.1628,±1.0%
324,VSWRConverter,41,VSWR[41] γ,numeric,vswr=49.4698,0.960372,±0.3%
325,VSWRConverter,41,VSWR[41] RL,numeric,vswr=49.4698,0.351207,±2.0%
326,VSWRConverter,41,VSWR[41] ML,numeric,vswr=49.4698,11.0966,±1.0%
327,VSWRConverter,42,VSWR[42] γ,numeric,vswr=9.4381,0.808394,±0.3%
328,VSWRConverter,42,VSWR[42] RL,numeric,vswr=9.4381,1.84754,±2.0%
329,VSWRConverter,42,VSWR[42] ML,numeric,vswr=9.4381,4.60298,±1.0%
330,VSWRConverter,43,VSWR[43] γ,numeric,vswr=20.261,0.905931,±0.3%
331,VSWRConverter,43,VSWR[43] RL,numeric,vswr=20.261,0.858098,±2.0%
332,VSWRConverter,43,VSWR[43] ML,numeric,vswr=20.261,7.46446,±1.0%
333,VSWRConverter,44,VSWR[44] γ,numeric,vswr=34.5095,0.943677,±0.3%
334,VSWRConverter,44,VSWR[44] RL,numeric,vswr=34.5095,0.503532,±2.0%
335,VSWRConverter,44,VSWR[44] ML,numeric,vswr=34.5095,9.6069,±1.0%
336,VSWRConverter,45,VSWR[45] γ,numeric,vswr=3.28451,0.533202,±0.3%
337,VSWRConverter,45,VSWR[45] RL,numeric,vswr=3.28451,5.46217,±2.0%
338,VSWRConverter,45,VSWR[45] ML,numeric,vswr=3.28451,1.45271,±1.0%
339,VSWRConverter,46,VSWR[46] γ,numeric,vswr=37.6678,0.948277,±0.3%
340,VSWRConverter,46,VSWR[46] RL,numeric,vswr=37.6678,0.461292,±2.0%
341,VSWRConverter,46,VSWR[46] ML,numeric,vswr=37.6678,9.96669,±1.0%
342,VSWRConverter,47,VSWR[47] γ,numeric,vswr=39.5976,0.950736,±0.3%
343,VSWRConverter,47,VSWR[47] RL,numeric,vswr=39.5976,0.438801,±2.0%
344,VSWRConverter,47,VSWR[47] ML,numeric,vswr=39.5976,10.1727,±1.0%
345,VSWRConverter,48,VSWR[48] γ,numeric,vswr=5.09532,0.671879,±0.3%
346,VSWRConverter,48,VSWR[48] RL,numeric,vswr=5.09532,3.45418,±2.0%
347,VSWRConverter,48,VSWR[48] ML,numeric,vswr=5.09532,2.60761,±1.0%
348,VSWRConverter,49,VSWR[49] γ,numeric,vswr=19.398,0.901951,±0.3%
349,VSWRConverter,49,VSWR[49] RL,numeric,vswr=19.398,0.896339,±2.0%
350,VSWRConverter,49,VSWR[49] ML,numeric,vswr=19.398,7.29358,±1.0%
351,VSWRConverter,50,VSWR[50] γ,numeric,vswr=26.8147,0.928096,±0.3%
352,VSWRConverter,50,VSWR[50] RL,numeric,vswr=26.8147,0.648145,±2.0%
353,VSWRConverter,50,VSWR[50] ML,numeric,vswr=26.8147,8.58116,±1.0%
354,VSWRConverter,51,VSWR[51] γ,numeric,vswr=8.76386,0.795163,±0.3%
355,VSWRConverter,51,VSWR[51] RL,numeric,vswr=8.76386,1.99088,±2.0%
356,VSWRConverter,51,VSWR[51] ML,numeric,vswr=8.76386,4.34488,±1.0%
357,VSWRConverter,52,VSWR[52] γ,numeric,vswr=42.919,0.954462,±0.3%
358,VSWRConverter,52,VSWR[52] RL,numeric,vswr=42.919,0.404831,±2.0%
359,VSWRConverter,52,VSWR[52] ML,numeric,vswr=42.919,10.506,±1.0%
360,VSWRConverter,53,VSWR[53] γ,numeric,vswr=37.5399,0.948106,±0.3%
361,VSWRConverter,53,VSWR[53] RL,numeric,vswr=37.5399,0.462865,±2.0%
362,VSWRConverter,53,VSWR[53] ML,numeric,vswr=37.5399,9.95268,±1.0%
363,VSWRConverter,54,VSWR[54] γ,numeric,vswr=7.84075,0.773775,±0.3%
364,VSWRConverter,54,VSWR[54] RL,numeric,vswr=7.84075,2.22771,±2.0%
365,VSWRConverter,54,VSWR[54] ML,numeric,vswr=7.84075,3.96561,±1.0%
366,VSWRConverter,55,VSWR[55] γ,numeric,vswr=21.2475,0.910102,±0.3%
367,VSWRConverter,55,VSWR[55] RL,numeric,vswr=21.2475,0.818198,±2.0%
368,VSWRConverter,55,VSWR[55] ML,numeric,vswr=21.2475,7.65194,±1.0%
369,VSWRConverter,56,VSWR[56] γ,numeric,vswr=6.8794,0.746174,±0.3%
370,VSWRConverter,56,VSWR[56] RL,numeric,vswr=6.8794,2.5432,±2.0%
371,VSWRConverter,56,VSWR[56] ML,numeric,vswr=6.8794,3.53376,±1.0%
372,VSWRConverter,57,VSWR[57] γ,numeric,vswr=41.7609,0.953228,±0.3%
373,VSWRConverter,57,VSWR[57] RL,numeric,vswr=41.7609,0.416061,±2.0%
374,VSWRConverter,57,VSWR[57] ML,numeric,vswr=41.7609,10.3926,±1.0%
375,VSWRConverter,58,VSWR[58] γ,numeric,vswr=34.7355,0.944033,±0.3%
376,VSWRConverter,58,VSWR[58] RL,numeric,vswr=34.7355,0.500255,±2.0%
377,VSWRConverter,58,VSWR[58] ML,numeric,vswr=34.7355,9.63366,±1.0%
378,VSWRConverter,59,VSWR[59] γ,numeric,vswr=39.6082,0.950749,±0.3%
379,VSWRConverter,59,VSWR[59] RL,numeric,vswr=39.6082,0.438684,±2.0%
380,VSWRConverter,59,VSWR[59] ML,numeric,vswr=39.6082,10.1738,±1.0%
381,VSWRConverter,60,VSWR[60] γ,numeric,vswr=4.5147,0.637333,±0.3%
382,VSWRConverter,60,VSWR[60] RL,numeric,vswr=4.5147,3.91267,±2.0%
383,VSWRConverter,60,VSWR[60] ML,numeric,vswr=4.5147,2.26355,±1.0%
384,VSWRConverter,61,VSWR[61] γ,numeric,vswr=46.3704,0.95778,±0.3%
385,VSWRConverter,61,VSWR[61] RL,numeric,vswr=46.3704,0.374689,±2.0%
386,VSWRConverter,61,VSWR[61] ML,numeric,vswr=46.3704,10.8271,±1.0%
387,VSWRConverter,62,VSWR[62] γ,numeric,vswr=30.7916,0.93709,±0.3%
388,VSWRConverter,62,VSWR[62] RL,numeric,vswr=30.7916,0.564371,±2.0%
389,VSWRConverter,62,VSWR[62] ML,numeric,vswr=30.7916,9.14133,±1.0%
390,VSWRConverter,63,VSWR[63] γ,numeric,vswr=38.8389,0.949798,±0.3%
391,VSWRConverter,63,VSWR[63] RL,numeric,vswr=38.8389,0.447377,±2.0%
392,VSWRConverter,63,VSWR[63] ML,numeric,vswr=38.8389,10.0929,±1.0%
393,VSWRConverter,64,VSWR[64] γ,numeric,vswr=18.9947,0.899974,±0.3%
394,VSWRConverter,64,VSWR[64] RL,numeric,vswr=18.9947,0.915404,±2.0%
395,VSWRConverter,64,VSWR[64] ML,numeric,vswr=18.9947,7.21138,±1.0%
396,VSWRConverter,65,VSWR[65] γ,numeric,vswr=21.8325,0.912406,±0.3%
397,VSWRConverter,65,VSWR[65] RL,numeric,vswr=21.8325,0.796241,±2.0%
398,VSWRConverter,65,VSWR[65] ML,numeric,vswr=21.8325,7.75944,±1.0%
399,VSWRConverter,66,VSWR[66] γ,numeric,vswr=5.60653,0.697269,±0.3%
400,VSWRConverter,66,VSWR[66] RL,numeric,vswr=5.60653,3.13199,±2.0%
401,VSWRConverter,66,VSWR[66] ML,numeric,vswr=5.60653,2.89193,±1.0%
402,VSWRConverter,67,VSWR[67] γ,numeric,vswr=45.6705,0.957146,±0.3%
403,VSWRConverter,67,VSWR[67] RL,numeric,vswr=45.6705,0.380433,±2.0%
404,VSWRConverter,67,VSWR[67] ML,numeric,vswr=45.6705,10.7639,±1.0%
405,VSWRConverter,68,VSWR[68] γ,numeric,vswr=20.5117,0.907027,±0.3%
406,VSWRConverter,68,VSWR[68] RL,numeric,vswr=20.5117,0.847594,±2.0%
407,VSWRConverter,68,VSWR[68] ML,numeric,vswr=20.5117,7.51287,±1.0%
408,VSWRConverter,69,VSWR[69] γ,numeric,vswr=18.5835,0.897873,±0.3%
409,VSWRConverter,69,VSWR[69] RL,numeric,vswr=18.5835,0.935702,±2.0%
410,VSWRConverter,69,VSWR[69] ML,numeric,vswr=18.5835,7.12592,±1.0%
411,VSWRConverter,70,VSWR[70] γ,numeric,vswr=28.1381,0.931361,±0.3%
412,VSWRConverter,70,VSWR[70] RL,numeric,vswr=28.1381,0.617636,±2.0%
413,VSWRConverter,70,VSWR[70] ML,numeric,vswr=28.1381,8.77568,±1.0%
414,VSWRConverter,71,VSWR[71] γ,numeric,vswr=19.473,0.90231,±0.3%
415,VSWRConverter,71,VSWR[71] RL,numeric,vswr=19.473,0.892883,±2.0%
416,VSWRConverter,71,VSWR[71] ML,numeric,vswr=19.473,7.30869,±1.0%
417,VSWRConverter,72,VSWR[72] γ,numeric,vswr=2.51127,0.430405,±0.3%
418,VSWRConverter,72,VSWR[72] RL,numeric,vswr=2.51127,7.32246,±2.0%
419,VSWRConverter,72,VSWR[72] ML,numeric,vswr=2.51127,0.889747,±1.0%
420,VSWRConverter,73,VSWR[73] γ,numeric,vswr=24.1313,0.920418,±0.3%
421,VSWRConverter,73,VSWR[73] RL,numeric,vswr=24.1313,0.720297,±2.0%
422,VSWRConverter,73,VSWR[73] ML,numeric,vswr=24.1313,8.1579,±1.0%
423,VSWRConverter,74,VSWR[74] γ,numeric,vswr=39.2518,0.950313,±0.3%
424,VSWRConverter,74,VSWR[74] RL,numeric,vswr=39.2518,0.442669,±2.0%
425,VSWRConverter,74,VSWR[74] ML,numeric,vswr=39.2518,10.1365,±1.0%
426,VSWRConverter,75,VSWR[75] γ,numeric,vswr=22.551,0.915078,±0.3%
427,VSWRConverter,75,VSWR[75] RL,numeric,vswr=22.551,0.77084,±2.0%
428,VSWRConverter,75,VSWR[75] ML,numeric,vswr=22.551,7.88792,±1.0%
429,VSWRConverter,76,VSWR[76] γ,numeric,vswr=32.3243,0.939984,±0.3%
430,VSWRConverter,76,VSWR[76] RL,numeric,vswr=32.3243,0.537592,±2.0%
431,VSWRConverter,76,VSWR[76] ML,numeric,vswr=32.3243,9.33934,±1.0%
432,VSWRConverter,77,VSWR[77] γ,numeric,vswr=31.8555,0.939127,±0.3%
433,VSWRConverter,77,VSWR[77] RL,numeric,vswr=31.8555,0.54551,±2.0%
434,VSWRConverter,77,VSWR[77] ML,numeric,vswr=31.8555,9.27971,±1.0%
435,VSWRConverter,78,VSWR[78] γ,numeric,vswr=40.3518,0.951635,±0.3%
436,VSWRConverter,78,VSWR[78] RL,numeric,vswr=40.3518,0.430596,±2.0%
437,VSWRConverter,78,VSWR[78] ML,numeric,vswr=40.3518,10.2507,±1.0%
438,VSWRConverter,79,VSWR[79] γ,numeric,vswr=13.1116,0.858273,±0.3%
439,VSWRConverter,79,VSWR[79] RL,numeric,vswr=13.1116,1.32749,±2.0%
440,VSWRConverter,79,VSWR[79] ML,numeric,vswr=13.1116,5.79437,±1.0%
441,VSWRConverter,80,VSWR[80] γ,numeric,vswr=26.0862,0.926162,±0.3%
442,VSWRConverter,80,VSWR[80] RL,numeric,vswr=26.0862,0.666264,±2.0%
443,VSWRConverter,80,VSWR[80] ML,numeric,vswr=26.0862,8.47025,±1.0%
444,VSWRConverter,81,VSWR[81] γ,numeric,vswr=28.3314,0.931814,±0.3%
445,VSWRConverter,81,VSWR[81] RL,numeric,vswr=28.3314,0.613418,±2.0%
446,VSWRConverter,81,VSWR[81] ML,numeric,vswr=28.3314,8.80338,±1.0%
447,VSWRConverter,82,VSWR[82] γ,numeric,vswr=31.1778,0.937845,±0.3%
448,VSWRConverter,82,VSWR[82] RL,numeric,vswr=31.1778,0.557376,±2.0%
449,VSWRConverter,82,VSWR[82] ML,numeric,vswr=31.1778,9.19207,±1.0%
450,VSWRConverter,83,VSWR[83] γ,numeric,vswr=27.138,0.928922,±0.3%
451,VSWRConverter,83,VSWR[83] RL,numeric,vswr=27.138,0.640417,±2.0%
452,VSWRConverter,83,VSWR[83] ML,numeric,vswr=27.138,8.62949,±1.0%
453,VSWRConverter,84,VSWR[84] γ,numeric,vswr=47.8583,0.959065,±0.3%
454,VSWRConverter,84,VSWR[84] RL,numeric,vswr=47.8583,0.363036,±2.0%
455,VSWRConverter,84,VSWR[84] ML,numeric,vswr=47.8583,10.9586,±1.0%
456,VSWRConverter,85,VSWR[85] γ,numeric,vswr=10.1742,0.821016,±0.3%
457,VSWRConverter,85,VSWR[85] RL,numeric,vswr=10.1742,1.71297,±2.0%
458,VSWRConverter,85,VSWR[85] ML,numeric,vswr=10.1742,4.86872,±1.0%
459,VSWRConverter,86,VSWR[86] γ,numeric,vswr=12.9055,0.856172,±0.3%
460,VSWRConverter,86,VSWR[86] RL,numeric,vswr=12.9055,1.34878,±2.0%
461,VSWRConverter,86,VSWR[86] ML,numeric,vswr=12.9055,5.73539,±1.0%
462,VSWRConverter,87,VSWR[87] γ,numeric,vswr=8.96061,0.799209,±0.3%
463,VSWRConverter,87,VSWR[87] RL,numeric,vswr=8.96061,1.94679,±2.0%
464,VSWRConverter,87,VSWR[87] ML,numeric,vswr=8.96061,4.42174,±1.0%
465,VSWRConverter,88,VSWR[88] γ,numeric,vswr=34.5053,0.94367,±0.3%
466,VSWRConverter,88,VSWR[88] RL,numeric,vswr=34.5053,0.503594,±2.0%
467,VSWRConverter,88,VSWR[88] ML,numeric,vswr=34.5053,9.6064,±1.0%
468,VSWRConverter,89,VSWR[89] γ,numeric,vswr=6.67043,0.739259,±0.3%
469,VSWRConverter,89,VSWR[89] RL,numeric,vswr=6.67043,2.62407,±2.0%
470,VSWRConverter,89,VSWR[89] ML,numeric,vswr=6.67043,3.43426,±1.0%
471,VSWRConverter,90,VSWR[90] γ,numeric,vswr=42.0079,0.953497,±0.3%
472,VSWRConverter,90,VSWR[90] RL,numeric,vswr=42.0079,0.413614,±2.0%
473,VSWRConverter,90,VSWR[90] ML,numeric,vswr=42.0079,10.4171,±1.0%
474,VSWRConverter,91,VSWR[91] γ,numeric,vswr=32.2652,0.939877,±0.3%
475,VSWRConverter,91,VSWR[91] RL,numeric,vswr=32.2652,0.538579,±2.0%
476,VSWRConverter,91,VSWR[91] ML,numeric,vswr=32.2652,9.33185,±1.0%
477,VSWRConverter,92,VSWR[92] γ,numeric,vswr=15.6863,0.880141,±0.3%
478,VSWRConverter,92,VSWR[92] RL,numeric,vswr=15.6863,1.10895,±2.0%
479,VSWRConverter,92,VSWR[92] ML,numeric,vswr=15.6863,6.4714,±1.0%
480,VSWRConverter,93,VSWR[93] γ,numeric,vswr=47.7275,0.958955,±0.3%
481,VSWRConverter,93,VSWR[93] RL,numeric,vswr=47.7275,0.364032,±2.0%
482,VSWRConverter,93,VSWR[93] ML,numeric,vswr=47.7275,10.9472,±1.0%
483,VSWRConverter,94,VSWR[94] γ,numeric,vswr=38.6397,0.949546,±0.3%
484,VSWRConverter,94,VSWR[94] RL,numeric,vswr=38.6397,0.449684,±2.0%
485,VSWRConverter,94,VSWR[94] ML,numeric,vswr=38.6397,10.0717,±1.0%
486,VSWRConverter,95,VSWR[95] γ,numeric,vswr=48.8547,0.959883,±0.3%
487,VSWRConverter,95,VSWR[95] RL,numeric,vswr=48.8547,0.35563,±2.0%
488,VSWRConverter,95,VSWR[95] ML,numeric,vswr=48.8547,11.0445,±1.0%
489,VSWRConverter,96,VSWR[96] γ,numeric,vswr=48.9488,0.959959,±0.3%
490,VSWRConverter,96,VSWR[96] RL,numeric,vswr=48.9488,0.354947,±2.0%
491,VSWRConverter,96,VSWR[96] ML,numeric,vswr=48.9488,11.0525,±1.0%
492,VSWRConverter,97,VSWR[97] γ,numeric,vswr=28.9145,0.933143,±0.3%
493,VSWRConverter,97,VSWR[97] RL,numeric,vswr=28.9145,0.601038,±2.0%
494,VSWRConverter,97,VSWR[97] ML,numeric,vswr=28.9145,8.88588,±1.0%
495,VSWRConverter,98,VSWR[98] γ,numeric,vswr=45.3566,0.956856,±0.3%
496,VSWRConverter,98,VSWR[98] RL,numeric,vswr=45.3566,0.383067,±2.0%
497,VSWRConverter,98,VSWR[98] ML,numeric,vswr=45.3566,10.7352,±1.0%
498,VSWRConverter,99,VSWR[99] γ,numeric,vswr=29.3792,0.934165,±0.3%
499,VSWRConverter,99,VSWR[99] RL,numeric,vswr=29.3792,0.591524,±2.0%
500,VSWRConverter,99,VSWR[99] ML,numeric,vswr=29.3792,8.95053,±1.0%
501,Wavelength,0,WL[0] λ,numeric,f_GHz=19.6054; er=6.4987,6.00251,±0.3%
502,Wavelength,0,WL[0] λ/2,numeric,f_GHz=19.6054; er=6.4987,3.00125,±0.3%
503,Wavelength,0,WL[0] λ/4,numeric,f_GHz=19.6054; er=6.4987,1.50063,±0.3%
504,Wavelength,1,WL[1] λ,numeric,f_GHz=16.3033; er=11.9471,5.32372,±0.3%
505,Wavelength,1,WL[1] λ/2,numeric,f_GHz=16.3033; er=11.9471,2.66186,±0.3%
506,Wavelength,1,WL[1] λ/4,numeric,f_GHz=16.3033; er=11.9471,1.33093,±0.3%
507,Wavelength,2,WL[2] λ,numeric,f_GHz=8.72474; er=1.43786,28.6755,±0.3%
508,Wavelength,2,WL[2] λ/2,numeric,f_GHz=8.72474; er=1.43786,14.3378,±0.3%
509,Wavelength,2,WL[2] λ/4,numeric,f_GHz=8.72474; er=1.43786,7.16888,±0.3%
510,Wavelength,3,WL[3] λ,numeric,f_GHz=20.1991; er=8.92181,4.97236,±0.3%
511,Wavelength,3,WL[3] λ/2,numeric,f_GHz=20.1991; er=8.92181,2.48618,±0.3%
512,Wavelength,3,WL[3] λ/4,numeric,f_GHz=20.1991; er=8.92181,1.24309,±0.3%
513,Wavelength,4,WL[4] λ,numeric,f_GHz=2.71752; er=9.58896,35.6503,±0.3%
514,Wavelength,4,WL[4] λ/2,numeric,f_GHz=2.71752; er=9.58896,17.8251,±0.3%
515,Wavelength,4,WL[4] λ/4,numeric,f_GHz=2.71752; er=9.58896,8.91257,±0.3%
516,Wavelength,5,WL[5] λ,numeric,f_GHz=17.0639; er=5.55259,7.46099,±0.3%
517,Wavelength,5,WL[5] λ/2,numeric,f_GHz=17.0639; er=5.55259,3.7305,±0.3%
518,Wavelength,5,WL[5] λ/4,numeric,f_GHz=17.0639; er=5.55259,1.86525,±0.3%
519,Wavelength,6,WL[6] λ,numeric,f_GHz=20.3792; er=7.70517,5.30327,±0.3%
520,Wavelength,6,WL[6] λ/2,numeric,f_GHz=20.3792; er=7.70517,2.65164,±0.3%
521,Wavelength,6,WL[6] λ/4,numeric,f_GHz=20.3792; er=7.70517,1.32582,±0.3%
522,Wavelength,7,WL[7] λ,numeric,f_GHz=25.7445; er=3.02013,6.70539,±0.3%
523,Wavelength,7,WL[7] λ/2,numeric,f_GHz=25.7445; er=3.02013,3.3527,±0.3%
524,Wavelength,7,WL[7] λ/4,numeric,f_GHz=25.7445; er=3.02013,1.67635,±0.3%
525,Wavelength,8,WL[8] λ,numeric,f_GHz=19.1426; er=5.77971,6.5188,±0.3%
526,Wavelength,8,WL[8] λ/2,numeric,f_GHz=19.1426; er=5.77971,3.2594,±0.3%
527,Wavelength,8,WL[8] λ/4,numeric,f_GHz=19.1426; er=5.77971,1.6297,±0.3%
528,Wavelength,9,WL[9] λ,numeric,f_GHz=17.2166; er=10.0327,5.5013,±0.3%
529,Wavelength,9,WL[9] λ/2,numeric,f_GHz=17.2166; er=10.0327,2.75065,±0.3%
530,Wavelength,9,WL[9] λ/4,numeric,f_GHz=17.2166; er=10.0327,1.37532,±0.3%
531,Wavelength,10,WL[10] λ,numeric,f_GHz=27.3306; er=2.71351,6.66355,±0.3%
532,Wavelength,10,WL[10] λ/2,numeric,f_GHz=27.3306; er=2.71351,3.33178,±0.3%
533,Wavelength,10,WL[10] λ/4,numeric,f_GHz=27.3306; er=2.71351,1.66589,±0.3%
534,Wavelength,11,WL[11] λ,numeric,f_GHz=25.2436; er=2.47392,7.55575,±0.3%
535,Wavelength,11,WL[11] λ/2,numeric,f_GHz=25.2436; er=2.47392,3.77788,±0.3%
536,Wavelength,11,WL[11] λ/4,numeric,f_GHz=25.2436; er=2.47392,1.88894,±0.3%
537,Wavelength,12,WL[12] λ,numeric,f_GHz=29.1786; er=8.07958,3.61711,±0.3%
538,Wavelength,12,WL[12] λ/2,numeric,f_GHz=29.1786; er=8.07958,1.80856,±0.3%
539,Wavelength,12,WL[12] λ/4,numeric,f_GHz=29.1786; er=8.07958,0.904278,±0.3%
540,Wavelength,13,WL[13] λ,numeric,f_GHz=6.30293; er=9.38907,15.5334,±0.3%
541,Wavelength,13,WL[13] λ/2,numeric,f_GHz=6.30293; er=9.38907,7.76671,±0.3%
542,Wavelength,13,WL[13] λ/4,numeric,f_GHz=6.30293; er=9.38907,3.88336,±0.3%
543,Wavelength,14,WL[14] λ,numeric,f_GHz=23.5631; er=9.15592,4.20764,±0.3%
544,Wavelength,14,WL[14] λ/2,numeric,f_GHz=23.5631; er=9.15592,2.10382,±0.3%
545,Wavelength,14,WL[14] λ/4,numeric,f_GHz=23.5631; er=9.15592,1.05191,±0.3%
546,Wavelength,15,WL[15] λ,numeric,f_GHz=22.9515; er=2.35757,8.51289,±0.3%
547,Wavelength,15,WL[15] λ/2,numeric,f_GHz=22.9515; er=2.35757,4.25645,±0.3%
548,Wavelength,15,WL[15] λ/4,numeric,f_GHz=22.9515; er=2.35757,2.12822,±0.3%
549,Wavelength,16,WL[16] λ,numeric,f_GHz=27.0476; er=7.14879,4.14835,±0.3%
550,Wavelength,16,WL[16] λ/2,numeric,f_GHz=27.0476; er=7.14879,2.07418,±0.3%
551,Wavelength,16,WL[16] λ/4,numeric,f_GHz=27.0476; er=7.14879,1.03709,±0.3%
552,Wavelength,17,WL[17] λ,numeric,f_GHz=16.6796; er=5.04771,8.00552,±0.3%
553,Wavelength,17,WL[17] λ/2,numeric,f_GHz=16.6796; er=5.04771,4.00276,±0.3%
554,Wavelength,17,WL[17] λ/4,numeric,f_GHz=16.6796; er=5.04771,2.00138,±0.3%
555,Wavelength,18,WL[18] λ,numeric,f_GHz=8.63191; er=7.27839,12.8824,±0.3%
556,Wavelength,18,WL[18] λ/2,numeric,f_GHz=8.63191; er=7.27839,6.4412,±0.3%
557,Wavelength,18,WL[18] λ/4,numeric,f_GHz=8.63191; er=7.27839,3.2206,±0.3%
558,Wavelength,19,WL[19] λ,numeric,f_GHz=28.476; er=6.50104,4.1319,±0.3%
559,Wavelength,19,WL[19] λ/2,numeric,f_GHz=28.476; er=6.50104,2.06595,±0.3%
560,Wavelength,19,WL[19] λ/4,numeric,f_GHz=28.476; er=6.50104,1.03298,±0.3%
561,Wavelength,20,WL[20] λ,numeric,f_GHz=20.1643; er=4.14867,7.3044,±0.3%
562,Wavelength,20,WL[20] λ/2,numeric,f_GHz=20.1643; er=4.14867,3.6522,±0.3%
563,Wavelength,20,WL[20] λ/4,numeric,f_GHz=20.1643; er=4.14867,1.8261,±0.3%
564,Wavelength,21,WL[21] λ,numeric,f_GHz=28.5041; er=1.44315,8.7611,±0.3%
565,Wavelength,21,WL[21] λ/2,numeric,f_GHz=28.5041; er=1.44315,4.38055,±0.3%
566,Wavelength,21,WL[21] λ/4,numeric,f_GHz=28.5041; er=1.44315,2.19028,±0.3%
567,Wavelength,22,WL[22] λ,numeric,f_GHz=16.4546; er=6.57317,7.11126,±0.3%
568,Wavelength,22,WL[22] λ/2,numeric,f_GHz=16.4546; er=6.57317,3.55563,±0.3%
569,Wavelength,22,WL[22] λ/4,numeric,f_GHz=16.4546; er=6.57317,1.77781,±0.3%
570,Wavelength,23,WL[23] λ,numeric,f_GHz=18.7601; er=10.6676,4.89614,±0.3%
571,Wavelength,23,WL[23] λ/2,numeric,f_GHz=18.7601; er=10.6676,2.44807,±0.3%
572,Wavelength,23,WL[23] λ/4,numeric,f_GHz=18.7601; er=10.6676,1.22404,±0.3%
573,Wavelength,24,WL[24] λ,numeric,f_GHz=2.79795; er=5.77884,44.6027,±0.3%
574,Wavelength,24,WL[24] λ/2,numeric,f_GHz=2.79795; er=5.77884,22.3013,±0.3%
575,Wavelength,24,WL[24] λ/4,numeric,f_GHz=2.79795; er=5.77884,11.1507,±0.3%
576,Wavelength,25,WL[25] λ,numeric,f_GHz=3.66449; er=3.28989,45.1354,±0.3%
577,Wavelength,25,WL[25] λ/2,numeric,f_GHz=3.66449; er=3.28989,22.5677,±0.3%
578,Wavelength,25,WL[25] λ/4,numeric,f_GHz=3.66449; er=3.28989,11.2839,±0.3%
579,Wavelength,26,WL[26] λ,numeric,f_GHz=18.8948; er=2.65965,9.7357,±0.3%
580,Wavelength,26,WL[26] λ/2,numeric,f_GHz=18.8948; er=2.65965,4.86785,±0.3%
581,Wavelength,26,WL[26] λ/4,numeric,f_GHz=18.8948; er=2.65965,2.43392,±0.3%
582,Wavelength,27,WL[27] λ,numeric,f_GHz=29.0082; er=8.41889,3.5643,±0.3%
583,Wavelength,27,WL[27] λ/2,numeric,f_GHz=29.0082; er=8.41889,1.78215,±0.3%
584,Wavelength,27,WL[27] λ/4,numeric,f_GHz=29.0082; er=8.41889,0.891074,±0.3%
585,Wavelength,28,WL[28] λ,numeric,f_GHz=13.8291; er=3.50182,11.5926,±0.3%
586,Wavelength,28,WL[28] λ/2,numeric,f_GHz=13.8291; er=3.50182,5.79628,±0.3%
587,Wavelength,28,WL[28] λ/4,numeric,f_GHz=13.8291; er=3.50182,2.89814,±0.3%
588,Wavelength,29,WL[29] λ,numeric,f_GHz=18.7524; er=2.54139,10.0352,±0.3%
589,Wavelength,29,WL[29] λ/2,numeric,f_GHz=18.7524; er=2.54139,5.01762,±0.3%
590,Wavelength,29,WL[29] λ/4,numeric,f_GHz=18.7524; er=2.54139,2.50881,±0.3%
591,Wavelength,30,WL[30] λ,numeric,f_GHz=3.14024; er=6.35271,37.9035,±0.3%
592,Wavelength,30,WL[30] λ/2,numeric,f_GHz=3.14024; er=6.35271,18.9517,±0.3%
593,Wavelength,30,WL[30] λ/4,numeric,f_GHz=3.14024; er=6.35271,9.47587,±0.3%
594,Wavelength,31,WL[31] λ,numeric,f_GHz=13.7565; er=8.66803,7.4072,±0.3%
595,Wavelength,31,WL[31] λ/2,numeric,f_GHz=13.7565; er=8.66803,3.7036,±0.3%
